SlotID,trial,Alignment,tester,sitID,sampleID,Wgcolor,Wgside,Operator,TP_blue,TP_green,TP_red,Meancontrast_blue,Meancontrast_green,Meancontrast_red,Centercontrast_blue,Centercontrast_green,Centercontrast_red,spatialuniformity_blue,spatialuniformity_green,spatialuniformity_red
Slot3,Repeat3,Manual,IQTHT3,32,Slot3_32_Red,Red,Right,KN,0.002495,0.006243,0.007272,3.5,6.6,30.6,1.1,3.7,4,2.6,2.5,1.8
Slot5,Repeat1,Manual,IQTHT3,11,Slot5_11_Red,Red,Right,KN,0.002383,0.006502,0.005499,5.1,8,26,1.2,4.4,9.2,2.9,2.2,1.6
Slot5,Repeat1,Manual,IQTHT3,12,Slot5_12_Red,Red,Right,KN,0.002003,0.006165,0.005679,4.9,7.9,29.5,1.2,3.6,8.4,2.7,2.4,1.9
Slot5,Repeat1,Manual,IQTHT3,21,Slot5_21_Red,Red,Right,KN,0.002640,0.006379,0.006457,4,7.8,15.8,1.1,3.8,6.1,2.8,2.7,1.8
Slot5,Repeat1,Manual,IQTHT3,22,Slot5_22_Red,Red,Right,KN,0.002535,0.006553,0.006994,4.3,6.2,15.1,1.2,3,6.5,2.7,2.4,1.7
Slot5,Repeat1,Manual,IQTHT3,31,Slot5_31_Red,Red,Right,KN,0.002776,0.006610,0.007023,6.2,8,14.3,1.3,3.4,8,2.7,2.6,1.7
Slot5,Repeat1,Manual,IQTHT3,32,Slot5_32_Red,Red,Right,KN,0.002855,0.006431,0.007587,6.4,7.8,67.3,1.3,3.3,7,2.7,2.6,1.9
Slot5,Repeat2,Manual,IQTHT3,11,Slot5_11_Red,Red,Right,KN,0.002421,0.006462,0.005849,4.8,7.3,20.3,1.2,4.6,8.8,2.5,2.2,1.6
Slot5,Repeat2,Manual,IQTHT3,12,Slot5_12_Red,Red,Right,KN,0.002050,0.005897,0.005890,4.7,6.9,19.9,1.2,3.7,8.1,2.6,2.3,1.9
Slot5,Repeat2,Manual,IQTHT3,21,Slot5_21_Red,Red,Right,KN,0.002675,0.006174,0.006801,3.9,6.9,13.4,1.2,4,6,2.7,2.6,1.8
Slot5,Repeat2,Manual,IQTHT3,22,Slot5_22_Red,Red,Right,KN,0.002509,0.006106,0.007174,4.1,5.6,13.2,1.3,3.1,6.4,2.6,2.4,1.7
Slot5,Repeat2,Manual,IQTHT3,31,Slot5_31_Red,Red,Right,KN,0.002753,0.006275,0.007227,6,6.8,13.2,1.4,3.5,7.8,2.7,2.5,1.7
Slot5,Repeat2,Manual,IQTHT3,32,Slot5_32_Red,Red,Right,KN,0.002761,0.005966,0.007781,6,6.6,51.5,1.3,3.5,6.9,2.6,2.6,1.9
Slot5,Repeat3,Manual,IQTHT3,11,Slot5_11_Red,Red,Right,KN,0.002406,0.006379,0.005788,4.8,7.3,19.2,1.2,4.4,8.7,2.5,2.2,1.6
Slot5,Repeat3,Manual,IQTHT3,12,Slot5_12_Red,Red,Right,KN,0.002037,0.005851,0.005872,4.6,6.9,19.6,1.2,3.7,8.1,2.6,2.3,1.9
Slot5,Repeat3,Manual,IQTHT3,21,Slot5_21_Red,Red,Right,KN,0.002683,0.006123,0.006787,3.9,6.8,13.2,1.2,3.9,5.9,2.7,2.6,1.8
Slot5,Repeat3,Manual,IQTHT3,22,Slot5_22_Red,Red,Right,KN,0.002519,0.006129,0.007185,4.1,5.6,13,1.3,3.1,6.3,2.6,2.4,1.7
Slot5,Repeat3,Manual,IQTHT3,31,Slot5_31_Red,Red,Right,KN,0.002777,0.006270,0.007233,6,6.8,13.2,1.4,3.5,7.9,2.7,2.6,1.7
Slot5,Repeat3,Manual,IQTHT3,32,Slot5_32_Red,Red,Right,KN,0.002804,0.006074,0.007823,6,6.6,41.3,1.4,3.5,6.9,2.6,2.6,1.9
Slot3,Repeat1,4tap,IQTHT3,11,Slot3_11_Blue,Blue,Right,AM,0.000387,0.000726,0.000245,7.194713029,10.90691952,21.99678577,7.506784168,19.34180792,1.362070908,3.060696548,1.971272342,1.539193624
Slot3,Repeat1,4tap,IQTHT3,12,Slot3_12_Blue,Blue,Right,AM,0.000370,0.000791,0.000210,5.057426215,8.154726694,17.2903652,8.432027689,16.71988353,1.039459165,2.382213107,1.799689776,1.263631714
Slot3,Repeat1,4tap,IQTHT3,21,Slot3_21_Blue,Blue,Right,AM,0.000231,0.000474,0.000144,4.848865092,2.98108434,11.37334654,7.178417734,6.057468019,1.025691542,2.912242808,2.117351891,1.461395884
Slot3,Repeat1,4tap,IQTHT3,22,Slot3_22_Blue,Blue,Right,AM,0.000191,0.000422,0.000082,6.000637338,7.648679848,13.39902578,7.637843332,6.652110204,0.986900268,2.891613042,2.688418514,1.798368453
Slot3,Repeat1,4tap,IQTHT3,31,Slot3_31_Blue,Blue,Right,AM,0.000102,0.000226,0.000049,4.394314836,5.777972325,9.535811888,4.576971318,1.027579549,1.068694927,2.958806706,2.13049808,1.688913379
Slot3,Repeat1,4tap,IQTHT3,32,Slot3_32_Blue,Blue,Right,AM,0.000092,0.000197,0.000027,2.888715464,6.15827562,7.21100151,2.290477954,1.007750136,0.993472272,3.610981438,2.711502386,1.762258928
Slot3,Repeat2,4tap,IQTHT3,11,Slot3_11_Blue,Blue,Right,AM,0.000258,0.000425,0.000137,6.256189366,9.740457382,18.60135099,6.258341519,10.80048949,0.967815942,3.091955918,2.027782464,1.575540142
Slot3,Repeat2,4tap,IQTHT3,12,Slot3_12_Blue,Blue,Right,AM,0.000291,0.000541,0.000143,4.694003639,7.320363319,14.77934992,8.413324735,10.98411491,1.00668601,2.479654275,1.845405982,1.278915199
Slot3,Repeat2,4tap,IQTHT3,21,Slot3_21_Blue,Blue,Right,AM,0.000316,0.000597,0.000208,5.217421787,3.226240629,13.61180718,6.776705313,7.683667249,1.039577544,2.786776633,2.08442529,1.420125878
Slot3,Repeat2,4tap,IQTHT3,22,Slot3_22_Blue,Blue,Right,AM,0.000323,0.000666,0.000174,6.968748057,8.593124187,17.58551419,8.621122302,13.44985841,1.006250439,2.754450981,2.578835556,1.734883648
Slot3,Repeat2,4tap,IQTHT3,31,Slot3_31_Blue,Blue,Right,AM,0.000298,0.000745,0.000236,5.909138784,8.154484286,17.776447,8.602693195,15.02955253,1.137283599,2.396302459,2.234077004,1.521588198
Slot3,Repeat2,4tap,IQTHT3,32,Slot3_32_Blue,Blue,Right,AM,0.000358,0.000850,0.000256,4.362592698,8.878003149,14.19685668,5.501279272,13.08275852,0.980772742,2.650655748,2.647555374,1.60863391
Slot3,Repeat3,4tap,IQTHT3,11,Slot3_11_Blue,Blue,Right,AM,0.000374,0.000692,0.000232,7.126390733,10.8387657,21.84923251,7.408585638,18.78718511,1.213695357,3.054656045,1.969974417,1.542609256
Slot3,Repeat3,4tap,IQTHT3,12,Slot3_12_Blue,Blue,Right,AM,0.000363,0.000761,0.000204,5.053907713,8.089233115,17.20392167,8.500428749,16.33998295,1.074548727,2.392105618,1.801012025,1.266056559
Slot3,Repeat3,4tap,IQTHT3,21,Slot3_21_Blue,Blue,Right,AM,0.000243,0.000493,0.000153,4.931724596,3.034116297,11.72870436,7.310804737,6.386669797,0.974977801,2.888679173,2.108449852,1.452665048
Slot3,Repeat3,4tap,IQTHT3,22,Slot3_22_Blue,Blue,Right,AM,0.000206,0.000452,0.000092,6.162686426,7.812724356,14.06016458,7.956810183,7.717537631,1.023041129,2.863235788,2.664925521,1.778240046
Slot3,Repeat3,4tap,IQTHT3,31,Slot3_31_Blue,Blue,Right,AM,0.000120,0.000273,0.000063,4.562687322,6.041961471,10.57915511,5.935455168,1.504566888,0.997431914,2.805068757,2.134127586,1.653086542
Slot3,Repeat3,4tap,IQTHT3,32,Slot3_32_Blue,Blue,Right,AM,0.000112,0.000248,0.000040,3.035455104,6.420668296,8.113141231,3.235534789,1.032670557,1.077725748,3.375204072,2.681961247,1.707083073
Slot5,Repeat1,4tap,IQTHT3,11,Slot5_11_Blue,Blue,Right,AM,0.000731,0.001250,0.000417,8.874510305,13.01304404,22.12992188,7.550511402,30.84979667,3.723645718,2.915575702,1.957520821,1.515581837
Slot5,Repeat1,4tap,IQTHT3,12,Slot5_12_Blue,Blue,Right,AM,0.000730,0.001389,0.000474,8.750720189,9.225744105,16.45297119,9.848740747,18.84032604,3.407974987,2.966376586,1.754856738,1.248747243
Slot5,Repeat1,4tap,IQTHT3,21,Slot5_21_Blue,Blue,Right,AM,0.000729,0.001407,0.000524,7.62928909,11.00631162,27.24282403,7.055418151,23.0649956,3.620877035,2.90515399,2.032522045,1.454571939
Slot5,Repeat1,4tap,IQTHT3,22,Slot5_22_Blue,Blue,Right,AM,0.000748,0.001574,0.000448,7.19235095,5.311390767,12.60550282,8.670704962,7.498487608,3.62700912,2.946903805,2.391808473,1.63491677
Slot5,Repeat1,4tap,IQTHT3,31,Slot5_31_Blue,Blue,Right,AM,0.000474,0.001174,0.000418,9.530460723,12.63515175,23.86501217,13.01714794,25.38313478,2.63415393,3.21993848,2.316342287,1.597122646
Slot5,Repeat1,4tap,IQTHT3,32,Slot5_32_Blue,Blue,Right,AM,0.000545,0.001252,0.000471,7.666194814,10.66131346,19.02336035,8.311673563,20.87943026,2.707460193,2.917417414,2.496303701,1.540766404
Slot5,Repeat2,4tap,IQTHT3,11,Slot5_11_Blue,Blue,Right,AM,0.000762,0.001303,0.000431,9.086473516,13.22445864,22.26249444,7.644024033,30.97839943,3.821306087,2.924241763,1.96344336,1.51420781
Slot5,Repeat2,4tap,IQTHT3,12,Slot5_12_Blue,Blue,Right,AM,0.000764,0.001455,0.000494,8.903054187,9.366880355,16.77275362,9.794665832,19.09815152,3.362617063,2.953542301,1.753020496,1.247404674
Slot5,Repeat2,4tap,IQTHT3,21,Slot5_21_Blue,Blue,Right,AM,0.000702,0.001367,0.000504,7.554862106,10.88604403,26.82184197,7.051035236,22.81735465,3.459827989,2.922177172,2.03330067,1.458549536
Slot5,Repeat2,4tap,IQTHT3,22,Slot5_22_Blue,Blue,Right,AM,0.000722,0.001537,0.000432,7.104468627,5.295127555,12.53525265,8.71272677,7.485951628,3.559971762,2.945570331,2.39483606,1.635660627
Slot5,Repeat2,4tap,IQTHT3,31,Slot5_31_Blue,Blue,Right,AM,0.000419,0.001044,0.000366,9.244144438,12.14085312,22.59892481,13.17010547,24.21831824,2.318381252,3.258238588,2.305557718,1.611303916
Slot5,Repeat2,4tap,IQTHT3,32,Slot5_32_Blue,Blue,Right,AM,0.000475,0.001115,0.000412,7.349775282,10.21219716,18.17315013,8.482624678,19.86747792,2.106661923,2.921069938,2.494521958,1.5460545
Slot5,Repeat3,4tap,IQTHT3,11,Slot5_11_Blue,Blue,Right,AM,0.000727,0.001247,0.000414,8.933019727,13.02535471,21.98323301,7.655688971,30.82532576,3.88013886,2.933835229,1.960401641,1.517612312
Slot5,Repeat3,4tap,IQTHT3,12,Slot5_12_Blue,Blue,Right,AM,0.000729,0.001397,0.000471,8.744709635,9.256042147,16.54794028,9.866367086,18.93260491,3.568518485,2.961936227,1.754810423,1.250648522
Slot5,Repeat3,4tap,IQTHT3,21,Slot5_21_Blue,Blue,Right,AM,0.000679,0.001327,0.000491,7.478826736,10.80491012,26.76879329,7.087806119,22.72566962,3.459750667,2.919519672,2.038941708,1.460192799
Slot5,Repeat3,4tap,IQTHT3,22,Slot5_22_Blue,Blue,Right,AM,0.000696,0.001489,0.000417,7.003989735,5.254973876,12.43547084,8.759005764,7.452394046,3.483912643,2.957268969,2.397509692,1.640435817
Slot5,Repeat3,4tap,IQTHT3,31,Slot5_31_Blue,Blue,Right,AM,0.000412,0.001023,0.000362,9.176902068,12.03917981,22.40978247,13.13237001,24.07161378,2.21584194,3.260616811,2.308446625,1.611354087
Slot5,Repeat3,4tap,IQTHT3,32,Slot5_32_Blue,Blue,Right,AM,0.000468,0.001096,0.000402,7.316255645,10.14258907,18.01395525,8.520034618,19.68888048,2.246184793,2.929714578,2.494265603,1.54744175
Slot3,Repeat1,4tap,IQTHT3,11,Slot3_11_Red,Red,Right,AM,0.002340,0.006432,0.005630,7.194713029,10.90691952,21.99678577,7.506784168,19.34180792,1.362070908,3.060696548,1.971272342,1.539193624
Slot3,Repeat1,4tap,IQTHT3,12,Slot3_12_Red,Red,Right,AM,0.001981,0.006073,0.005711,5.057426215,8.154726694,17.2903652,8.432027689,16.71988353,1.039459165,2.382213107,1.799689776,1.263631714
Slot3,Repeat1,4tap,IQTHT3,21,Slot3_21_Red,Red,Right,AM,0.002596,0.006298,0.006524,4.848865092,2.98108434,11.37334654,7.178417734,6.057468019,1.025691542,2.912242808,2.117351891,1.461395884
Slot3,Repeat1,4tap,IQTHT3,22,Slot3_22_Red,Red,Right,AM,0.002487,0.006417,0.007024,6.000637338,7.648679848,13.39902578,7.637843332,6.652110204,0.986900268,2.891613042,2.688418514,1.798368453
Slot3,Repeat1,4tap,IQTHT3,31,Slot3_31_Red,Red,Right,AM,0.002724,0.006538,0.007056,4.394314836,5.777972325,9.535811888,4.576971318,1.027579549,1.068694927,2.958806706,2.13049808,1.688913379
Slot3,Repeat1,4tap,IQTHT3,32,Slot3_32_Red,Red,Right,AM,0.002792,0.006295,0.007619,2.888715464,6.15827562,7.21100151,2.290477954,1.007750136,0.993472272,3.610981438,2.711502386,1.762258928
Slot3,Repeat2,4tap,IQTHT3,11,Slot3_11_Red,Red,Right,AM,0.002345,0.006426,0.005608,6.256189366,9.740457382,18.60135099,6.258341519,10.80048949,0.967815942,3.091955918,2.027782464,1.575540142
Slot3,Repeat2,4tap,IQTHT3,12,Slot3_12_Red,Red,Right,AM,0.001983,0.006064,0.005704,4.694003639,7.320363319,14.77934992,8.413324735,10.98411491,1.00668601,2.479654275,1.845405982,1.278915199
Slot3,Repeat2,4tap,IQTHT3,21,Slot3_21_Red,Red,Right,AM,0.002598,0.006294,0.006518,5.217421787,3.226240629,13.61180718,6.776705313,7.683667249,1.039577544,2.786776633,2.08442529,1.420125878
Slot3,Repeat2,4tap,IQTHT3,22,Slot3_22_Red,Red,Right,AM,0.002488,0.006408,0.007015,6.968748057,8.593124187,17.58551419,8.621122302,13.44985841,1.006250439,2.754450981,2.578835556,1.734883648
Slot3,Repeat2,4tap,IQTHT3,31,Slot3_31_Red,Red,Right,AM,0.002727,0.006526,0.007054,5.909138784,8.154484286,17.776447,8.602693195,15.02955253,1.137283599,2.396302459,2.234077004,1.521588198
Slot3,Repeat2,4tap,IQTHT3,32,Slot3_32_Red,Red,Right,AM,0.002797,0.006292,0.007615,4.362592698,8.878003149,14.19685668,5.501279272,13.08275852,0.980772742,2.650655748,2.647555374,1.60863391
Slot3,Repeat3,4tap,IQTHT3,11,Slot3_11_Red,Red,Right,AM,0.002347,0.006439,0.005601,7.126390733,10.8387657,21.84923251,7.408585638,18.78718511,1.213695357,3.054656045,1.969974417,1.542609256
Slot3,Repeat3,4tap,IQTHT3,12,Slot3_12_Red,Red,Right,AM,0.001987,0.006081,0.005710,5.053907713,8.089233115,17.20392167,8.500428749,16.33998295,1.074548727,2.392105618,1.801012025,1.266056559
Slot3,Repeat3,4tap,IQTHT3,21,Slot3_21_Red,Red,Right,AM,0.002601,0.006308,0.006521,4.931724596,3.034116297,11.72870436,7.310804737,6.386669797,0.974977801,2.888679173,2.108449852,1.452665048
Slot3,Repeat3,4tap,IQTHT3,22,Slot3_22_Red,Red,Right,AM,0.002499,0.006427,0.007035,6.162686426,7.812724356,14.06016458,7.956810183,7.717537631,1.023041129,2.863235788,2.664925521,1.778240046
Slot3,Repeat3,4tap,IQTHT3,31,Slot3_31_Red,Red,Right,AM,0.002728,0.006536,0.007057,4.562687322,6.041961471,10.57915511,5.935455168,1.504566888,0.997431914,2.805068757,2.134127586,1.653086542
Slot3,Repeat3,4tap,IQTHT3,32,Slot3_32_Red,Red,Right,AM,0.002800,0.006302,0.007618,3.035455104,6.420668296,8.113141231,3.235534789,1.032670557,1.077725748,3.375204072,2.681961247,1.707083073
Slot5,Repeat1,4tap,IQTHT3,11,Slot5_11_Red,Red,Right,AM,0.002307,0.006592,0.005704,8.874510305,13.01304404,22.12992188,7.550511402,30.84979667,3.723645718,2.915575702,1.957520821,1.515581837
Slot5,Repeat1,4tap,IQTHT3,12,Slot5_12_Red,Red,Right,AM,0.002141,0.006301,0.006059,8.750720189,9.225744105,16.45297119,9.848740747,18.84032604,3.407974987,2.966376586,1.754856738,1.248747243
Slot5,Repeat1,4tap,IQTHT3,21,Slot5_21_Red,Red,Right,AM,0.002607,0.006517,0.006801,7.62928909,11.00631162,27.24282403,7.055418151,23.0649956,3.620877035,2.90515399,2.032522045,1.454571939
Slot5,Repeat1,4tap,IQTHT3,22,Slot5_22_Red,Red,Right,AM,0.002707,0.006680,0.007432,7.19235095,5.311390767,12.60550282,8.670704962,7.498487608,3.62700912,2.946903805,2.391808473,1.63491677
Slot5,Repeat1,4tap,IQTHT3,31,Slot5_31_Red,Red,Right,AM,0.002307,0.005908,0.006485,9.530460723,12.63515175,23.86501217,13.01714794,25.38313478,2.63415393,3.21993848,2.316342287,1.597122646
Slot5,Repeat1,4tap,IQTHT3,32,Slot5_32_Red,Red,Right,AM,0.002467,0.006142,0.007318,7.666194814,10.66131346,19.02336035,8.311673563,20.87943026,2.707460193,2.917417414,2.496303701,1.540766404
Slot5,Repeat2,4tap,IQTHT3,11,Slot5_11_Red,Red,Right,AM,0.002305,0.006588,0.005671,9.086473516,13.22445864,22.26249444,7.644024033,30.97839943,3.821306087,2.924241763,1.96344336,1.51420781
Slot5,Repeat2,4tap,IQTHT3,12,Slot5_12_Red,Red,Right,AM,0.002138,0.006297,0.006057,8.903054187,9.366880355,16.77275362,9.794665832,19.09815152,3.362617063,2.953542301,1.753020496,1.247404674
Slot5,Repeat2,4tap,IQTHT3,21,Slot5_21_Red,Red,Right,AM,0.002601,0.006512,0.006797,7.554862106,10.88604403,26.82184197,7.051035236,22.81735465,3.459827989,2.922177172,2.03330067,1.458549536
Slot5,Repeat2,4tap,IQTHT3,22,Slot5_22_Red,Red,Right,AM,0.002698,0.006662,0.007428,7.104468627,5.295127555,12.53525265,8.71272677,7.485951628,3.559971762,2.945570331,2.39483606,1.635660627
Slot5,Repeat2,4tap,IQTHT3,31,Slot5_31_Red,Red,Right,AM,0.002300,0.005896,0.006485,9.244144438,12.14085312,22.59892481,13.17010547,24.21831824,2.318381252,3.258238588,2.305557718,1.611303916
Slot5,Repeat2,4tap,IQTHT3,32,Slot5_32_Red,Red,Right,AM,0.002457,0.006120,0.007314,7.349775282,10.21219716,18.17315013,8.482624678,19.86747792,2.106661923,2.921069938,2.494521958,1.5460545
Slot5,Repeat3,4tap,IQTHT3,11,Slot5_11_Red,Red,Right,AM,0.002305,0.006592,0.005698,8.933019727,13.02535471,21.98323301,7.655688971,30.82532576,3.88013886,2.933835229,1.960401641,1.517612312
Slot5,Repeat3,4tap,IQTHT3,12,Slot5_12_Red,Red,Right,AM,0.002137,0.006302,0.006063,8.744709635,9.256042147,16.54794028,9.866367086,18.93260491,3.568518485,2.961936227,1.754810423,1.250648522
Slot5,Repeat3,4tap,IQTHT3,21,Slot5_21_Red,Red,Right,AM,0.002600,0.006515,0.006799,7.478826736,10.80491012,26.76879329,7.087806119,22.72566962,3.459750667,2.919519672,2.038941708,1.460192799
Slot5,Repeat3,4tap,IQTHT3,22,Slot5_22_Red,Red,Right,AM,0.002699,0.006669,0.007433,7.003989735,5.254973876,12.43547084,8.759005764,7.452394046,3.483912643,2.957268969,2.397509692,1.640435817
Slot5,Repeat3,4tap,IQTHT3,31,Slot5_31_Red,Red,Right,AM,0.002045,0.005902,0.006490,9.176902068,12.03917981,22.40978247,13.13237001,24.07161378,2.21584194,3.260616811,2.308446625,1.611354087
Slot5,Repeat3,4tap,IQTHT3,32,Slot5_32_Red,Red,Right,AM,0.002458,0.006125,0.007318,7.316255645,10.14258907,18.01395525,8.520034618,19.68888048,2.246184793,2.929714578,2.494265603,1.54744175
